,HABIT in Images-TRAITS,,,,,,,,,,,,,,,,,DEPENDS ON leaf_type = simple,DEPENDS ON leaf_type = simple,DEPENDS ON leaf_type = pinnately compound OR palmately compound,DEPENDS ON leaf_type = pinnately compound OR palmately compound OR trifoliate,,,DEPENDS ON leaf_type = simple,DEPENDS ON leaf_type = simple,DEPENDS ON leaf_type = simple,DEPENDS ON leaf_type = simple,,,DEPENDS ON Are_flowers_present = YES,DEPENDS ON Are_flowers_present = YES AND flower_type = showy/petals present,DEPENDS ON Are_flowers_present = YES,DEPENDS ON Are_flowers_present = YES AND flower_type = showy/petals present,DEPENDS ON Are_flowers_present = YES and flower_type = showy/petals present,,,,,,,,,DEPENDS on thorns = no thorns,,,DEPENDS ON leaf_arrangment = OPPOSITE,DEPENDS ON leaf_arrangement opposite AND pith_type = solid
Bog,broadleaf shrub,Rhododendron groenlandicum,Labrador-tea,rusty Labrador-tea,Ericaceae,WI,"Found in wet areas such as bogs, swamps, and wet conifer forests.",Coming soon!,"May, June",,Shrub found commonly in bogs and other wet habitats. Leaves have rolled margins and underside is covered with rust-colored hairs.,Rhododendron lapponicum has purple corollas and is very rare.,Native,alternate,simple,Upright,no thorns,elliptic,,,,entire,revolute,rounded,"obtuse, acute",rounded,,No,"Yes, No",Showy / Colorful,white or cream,cluster,radial,5,capsule,,glabrous - matte,hairy,"inconspicuous, pinnate",unavailable,,none of these features,hairy,,Yes,,
"Forest, Wet area",broadleaf shrub,Rhododendron lapponicum,Lapland azalea,"Lapland rhododendron, Lapland rose-bay",Ericaceae,WI,Shady; moist sandstone cliffs above rivers,Coming soon!,"April, May",,"Smaller shrub with leathery, scaly leaves, and bright purple corollas.",Rhododendron groenlandicum is a much more common species and has white to cream corollas.,ENDANGERED,alternate,simple,Upright,no thorns,elliptic,,,,entire,,,,,,No,"Yes, No",Showy / Colorful,purple,cluster,radial,5,capsule,brown,scurfy,scurfy,,unavailable,,,unavailable,,Yes,,
"Prairie, Disturbed area, Wet area ",broadleaf shrub,Rhodotypos scandens,black jetbead,,Rosaceae,China,,Coming soon!,"May, June",Ornamental use.,,,Introduced - escaped,alternate,simple,,,,,,,,,,,,,,"Yes, No",Showy / Colorful,white or cream,single,radial,4,,,,,,yellow-green,,,unavailable,,,,
"Forest, Prairie",broadleaf shrub,Rhus aromatica,fragrant sumac,"squaw-bush, aromatic sumac",Anacardiaceae,WI,"Occurs in sunny, rocky and dry habitats, including bluffs, upland rocky woods, barren rocky areas, limestone glades, sandy savannas, sand prairies, and sand dunes. ","Low, sprawling shrub with alternate, trifoliate leaves that are fragrant.  Leaflets are medium to light green, nearly sessile or short-petiolate with a wavy or sparsely toothed margin.  Small green urn-shaped flowers emerge in spring on short axillary spike-like panicles.  Fruits develop in September and are red and hairy.","May, June",Often cultivated as an ornamental shrub in yards or along buildings and city streets.  Useful browse and fruit for mammals and birds.,Low shrub with alternate trifoliate leaves sometimes planted as an ornamental.,"Poison ivy is either a vine that grows up trees or along the ground, and may produce 1 m tall upright stems.  Reddish hairlike rootlets emerge from the larger stems. Poison ivy leaflets are larger (up to 5"" long and 2 1/2"" wide) and the petiole is long, while aromatic sumac has smaller leaflets (1-3"") and shorter petioles.  Poison ivy has clusters of small white berries, not the red hairy drupes of aromatic sumac.",Special concern,alternate,trifoliate,Upright,no thorns,,,,"obovate, elliptic",wavy,coarsely toothed,,,,,No,"Yes, No",Inconspicuous / Green,,spike,radial,5,drupe,red,"glabrous - matte, fuzzy",hairy,pinnate,red,,none of these features,hairy,hairless,No,,
"Forest, Disturbed area","broadleaf tree, broadleaf shrub",Rhus copallinum,winged sumac,"dwarf sumac, flame-leaf sumac, shining sumac",Anacardiaceae,WI,"Disturbance adapted shrub found in woodland borders and openings, sandy prairies and savannas, limestone glades, fence rows, and abandoned fields.","Woody clonal shrub usually 5-6' tall, but occasionally to 20', with greyish hairs on new stems.  The leaves are alternate, pinnately compound, and up to 2' long with 7-21 leaflets and a central leaf stalk (rachis) that is conspicuously winged.  Each leaflet is about 3"" long and 1"" wide, ovate to lanceolate, with entire margins and an upper surface that is glabrous or slightly pubescent.  Some of the upper stems terminate in a pyramidal panicle of flowers. The flowers are small (1/8 - 1/4""), yellowish white, with 5 spreading petals, 5 stamens, and a central pistil. The calyx is divided into 5 triangular lobes that are recurved.  Plants bloom for a few weeks in mid-summer and fruit in late summer and early fall.  Fruits are dark red 1/4"" drupes covered with short hairs, becoming black through winter.  ","May, June","By wildlife:  Fruits provide important winter food.  Leaves browsed by deer.  Several insect species feed on flower nectar and leaves.
By humans:  Some value as an ornamental.","Shrub with alternately, pinnately compound leaves with a winged rachis.",Rhus glabra (smooth sumac) and Rhus typhina (staghorn sumac) lack a winged rachis on the leaf (an leafy expansion on the central leafstalk between the leaflets).,Native,alternate,pinnately compound,Upright,no thorns,,,"7-11, 11-17, 17-29",lanceolate,entire,finely toothed,,,,,No,"Yes, No",Inconspicuous / Green,,raceme,radial,5,drupe,red,"glabrous - matte, hairy","glabrous - matte, hairy",pinnate,orange,red,none of these features,hairy,hairless,No,,
"Forest, Prairie, Disturbed area","broadleaf tree, broadleaf shrub",Rhus glabra,smooth sumac,,Anacardiaceae,WI,Commonly found in large clonal stands along forest edges and prairie margins.,"Tall upright shrub 1 - 6 m tall that forms dense clonal stands.  Leaves alternate and pinnately compound with up to 21 sessile leaflets with toothed margins.  The upper surface is green and the lower surface is a whitish color.  Stems are smooth and may have a reddish tinge.  Many small (1/4"") green flowers are clustered in tight upright panicles.  Male and female flowers are on separate plants.  Most of the plant is hairless, except the stalks of the inflorescence.  The fruits are small (1/4"")  dark red drupes covered with dense velvety fuzz that ripen in fall and persist on the plant into winter.","May, June",Fruit is used by wildlife for forage and by humans for creating a drink called sumac-ade. ,"Shrub with hairless twigs, 11-31 leaflets, and clusters of bright red, hairy berries.","Rhus typhina (staghorn sumac) has dense brown pubescence on the stems.
Rhus copallina (winged sumac) has a leaf with a winged rachis. ",Native - potentially invasive,alternate,pinnately compound,Upright,no thorns,,,"7-11, 11-17, 17-29",lanceolate,finely toothed,coarsely toothed,,,,,No,"Yes, No",Inconspicuous / Green,,raceme,radial,5,drupe,red,glabrous - matte,"glabrous - matte, whitish",pinnate,red,,red,hairless,,No,,
"Forest, Prairie, Disturbed area","broadleaf tree, broadleaf shrub",Rhus typhina,staghorn sumac,,Anacardiaceae,WI,Commonly found in large clonal stands along forest edges.,"This perennial shrub is the largest of the North American sumacs, growing up to 35' tall. Leaves are alternate and pinnately compound with up to 27 leaflets and sharply toothed margins. Leaves turn bright red in the fall. Stems are hairy. Many greenish-yellowish flowers form a pyramidal cluster at the tips of branches. Male and female flowers are found on separate plants. Fruits are drupes that turn red in the fall and can remain through winter. ","May, June",Fruit is used by wildlife for forage and by humans for creating a drink called sumac-ade. ,Largest of the sumac shrubs and has hairy branches.,"Rhus glabra (smooth sumac) has no pubescence on the stems.
Rhus copallina (winged sumac) has a leaf with a winged rachis. ",Native - potentially invasive,alternate,pinnately compound,Upright,no thorns,,,"7-11, 11-17, 17-29",lanceolate,finely toothed,coarsely toothed,,,,,No,"Yes, No",Inconspicuous / Green,,raceme,radial,5,drupe,red,glabrous - matte,"glabrous - matte, whitish",pinnate,red,,"red, hairy",hairy,,No,,
"Forest, Wet area",broadleaf shrub,Ribes americanum,American black currant,"eastern black currant, wild black currant",Grossulariaceae,WI,"Found in mesic to wet forests, wetlands, and on the shorelines of rivers, lakes, and streams.",Coming soon!,"May, June",,"Spineless shrub with three lobed leaves, ~1 m tall, yellow to green flowers, and black fruit. ","Ribes hudsonianum and Ribes nigrum have green-white flowers, non-glabrous calyx, and pedicels longer than inflorescence bracts. Ribes odoratum, Ribes triste, and Ribes rubrum do not have leaves with glands on the underside.",Native,alternate,simple,"Upright, Sprawling or arching",no thorns,lobed,,,,coarsely toothed,,acute,obtuse,rounded,cordate,No,"Yes, No",Showy / Colorful,"white or cream, yellow",raceme,radial,5,berry,black,"glabrous - matte, hairy",hairy,3-veined or palmate,red,orange,none of these features,hairy,fuzzy,,,
Disturbed area,broadleaf shrub,Ribes aureum,golden currant,"clove currant, buffalo-currant",Grossulariaceae,U.S.,"Usually cultivated in gardens, but has escaped. Can be found in disturbed sites, sandy and rocky substrates, and grasslands. Native to the Great Plains. ",Coming soon!,"April, May",,"Golden Currant has large yellow flowers that have a strong scent. Stems also lack prickles, bristles, and spines, unlike gooseberry spp. ",Other Ribes spp. do not have as showy of flowers. Gooseberries have prickles/spines on stems. ,Introduced - escaped,alternate,simple,"Upright, Sprawling or arching",no thorns,lobed,,,,entire,"rounded lobes, coarsely toothed",acute,obtuse,cordate,rounded,,"Yes, No",Showy / Colorful,yellow,raceme,radial,5,berry,"orange, yellow, brown, black","glabrous - matte, hairy","glabrous - matte, hairy",3-veined or palmate,red,,none of these features,hairy,"hairless, fuzzy",,,
"Forest, Wet area, Disturbed area",broadleaf shrub,Ribes cynosbati,dogberry,"eastern prickly gooseberry, prickly wild gooseberry",Grossulariaceae,WI,"Mainly found in mesic forests, but also can be seen in swamps and along streams.",Coming soon!,"April, May, June",,Shrub with spiny stems and red-purple fruit that is covered with brown spines.,Ribes missouriense and Ribes hirtellum have fruit without bristles and along with Ribes oxyacanthoides have a corolla shorter than the calyx lobes. ,Native,alternate,simple,"Sprawling or arching, Upright",stipular spines,lobed,,,,coarsely toothed,,rounded,,,,No,"Yes, No",Showy / Colorful,"green, yellow",cluster,radial,5,berry,"red, purple","glabrous - matte, hairy",hairy,3-veined or palmate,yellow,,none of these features,hairy,fuzzy,,,
Wet area,broadleaf shrub,Ribes glandulosum,skunk currant,,Grossulariaceae,WI,"Found mainly in the northern half of Wisconsin in swampy areas, wet forests, and along streams.",Coming soon!,"May, June",,"Spineless, sprawling shrub with flowers in clusters (3-6 cm long), and fruit a dark red berry with bristles and hairs.",Ribes lacustre has stems with bristles.,Native,alternate,simple,"Sprawling or arching, Upright",no thorns,lobed,,,,coarsely toothed,doubly toothed,acute,,cordate,,No,"Yes, No",Showy / Colorful,"yellow, green, purple",raceme,radial,5,berry,red,"glabrous - matte, hairy","glabrous - matte, hairy",3-veined or palmate,orange,red,none of these features,hairless,hairy,,,
Wet area,broadleaf shrub,Ribes hirtellum,hairy-stem gooseberry,"northern gooseberry, swamp gooseberry",Grossulariaceae,WI,"Found in swamps and bogs, shorelines, and rocky outcrops. ",Coming soon!,"May, June",,"Shrub with spines at nodes, alternate, simple leaves with 3 to 5 lobes, green to purple bell-shaped flowers, and dark blue berries.",Ribes oxyacanthoides has leaves with glands and bristly or hairy fruit.,Native,alternate,simple,Upright,stipular spines,lobed,,,,coarsely toothed,,bristle tipped,acute,rounded,obtuse,No,"Yes, No",Showy / Colorful,"green, yellow, purple",cluster,radial,5,berry,blue-black,"glabrous - matte, hairy",hairy,3-veined or palmate,unavailable,,none of these features,hairless,,,,
"Wet area, Forest",broadleaf shrub,Ribes hudsonianum,Canadian black currant,northern black currant,Grossulariaceae,WI,"Found in wet areas in swamps, forests, and along streams. Primarily in the northern half of Wisconsin.",Coming soon!,"May, June",,"Upright shrub. Has grey bark with yellow spots, inner bark is purple-black. White, bell-shaped flowers in upright racemes. ","Ribes nigrum has drooping racemes and is not native. Ribes americanum has yellow to green flowers, smooth or slightly hairy calyx, and pedicels that are shorter than inflorescence bracts.",Native,alternate,simple,Upright,no thorns,lobed,,,,coarsely toothed,,acute,,cordate,,No,"Yes, No",Showy / Colorful,white or cream,raceme,radial,5,berry,blue-black,"glabrous - matte, hairy","glabrous - matte, hairy",3-veined or palmate,yellow,,none of these features,hairless,,,,
"Forest, wet area",broadleaf shrub,Ribes lacustre,bristly black currant,"prickly currant, spiny swamp currant",Grossulariaceae,WI,"Found in swamps and bogs, evergreen forests, shorelines, and rocky outcrops. ",Coming soon!,"May, June",,"Shrub up to 1 m tall, alternate, simple, lobed leaves, flowers in racemes of 5+, and ovary, fruit, and stems bristled with hairs.",Ribes glandulosum does not have bristly hairs on stems.,Native,alternate,simple,"Upright, Sprawling or arching",stipular spines,lobed,,,,coarsely toothed,,,,,,No,"Yes, No",Showy / Colorful,"yellow, green, pink",raceme,radial,5,berry,red,glabrous - matte,hairy,3-veined or palmate,unavailable,,none of these features,prickly,,,,
Forest,broadleaf shrub,Ribes missouriense,Missouri gooseberry,wild gooseberry,Grossulariaceae,WI,In southern 2/3 of state in mesic to dry forest. ,Coming soon!,"April, May, June",,"Shrub with alternate, simple, lobed leaves, spines on stems at the nodes, and white flowers with stamens twice as long as calyx lobes.",Ribes cynosbati has bristly fruit. Ribes oxyacanthoides and Ribes hirtellum have green or purple flowers and no spines at nodes. ,Native,alternate,simple,"Upright, Sprawling or arching","sharp thorns and prickles, stipular spines",lobed,,,,coarsely toothed,rounded lobes,rounded,,obtuse,,No,"Yes, No",Showy / Colorful,"green, white or cream","cluster, single",radial,5,berry,"red, purple","glabrous - matte, hairy","glabrous - matte, hairy",3-veined or palmate,purple,,none of these features,unavailable,,,,
Disturbed area,broadleaf shrub,Ribes nigrum,European black currant,garden black currant,Grossulariaceae,Eurasia,Reported in three counties scattered across Wisconsin. Rarely escaped ornamental. ,Coming soon!,"April, May, June",Ornamental use.,"Alternate, simple, 3-5 lobed leaves with glands on the undersides of leaves. Flowers are found in drooping racemes.",Ribes hudsonianum has flowers in upright racemes.,Introduced - escaped,alternate,simple,,no thorns,lobed,,,,,,,,,,No,"Yes, No",Showy / Colorful,"green, purple",raceme,radial,5,berry,black,,,3-veined or palmate,yellow,orange,,unavailable,,,,
"Forest, Wet area, Disturbed area",broadleaf shrub,Ribes oxyacanthoides,Canadian gooseberry,northern gooseberry,Grossulariaceae,WI,"Well-drained substrate such as sand and rock. Found on shorelines, cold mesic forest, and rocky outcrops.",Coming soon!,"May, June",,"Rare plant in Wisconsin. Greenish to purple flowers, glands on leaves, and fruit that is bristled or sometimes glabrous. ",Ribes hirtellum has glabrous fruit and gland-less leaves.,Threatened,alternate,simple,Upright,stipular spines,lobed,,,,coarsely toothed,,rounded,acute,cordate,rounded,,"Yes, No",Showy / Colorful,"green, yellow","paired, cluster",radial,5,berry,blue-black,hairy,hairy,3-veined or palmate,red,,none of these features,hairy,fuzzy,,,
Disturbed area,broadleaf shrub,Ribes rubrum,cherry-currant,"cultivated currant, garden red currant",Grossulariaceae,Western Europe,"Cultivated spaces, rarely escaped.",Coming soon!,"April, May",,"Upright shrub with 1-3 spines at nodes. Leaves are 5-lobed and flowers are cream to pink, berries are bright red.",Ribes triste has hairy pedicels and Ribes odoratum has yellow flowers and black fruit.,Introduced - escaped,alternate,simple,Upright,no thorns,lobed,,,,coarsely toothed,,rounded,"acute, obtuse",cordate,rounded,,"Yes, No",Showy / Colorful,"white or cream, pink",raceme,radial,5,berry,red,"glabrous - matte, hairy","glabrous - matte, hairy",3-veined or palmate,yellow,,none of these features,hairless,hairy,,,
"Forest, Wet area",broadleaf shrub,Ribes triste,swamp red currant,wild red currant,Grossulariaceae,WI,"Wet areas in woods, swamps, and thickets.",Coming soon!,"May, June",,"Low lying shrub (up to 1 m tall), 3-5 lobed leaves, green to purple flowers and hairy pedicels. ",Ribes rubrum has glabrous pedicels and Ribes odoratum has yellow flowers and black fruit.,Native,alternate,simple,"Upright, Sprawling or arching",no thorns,lobed,,,,coarsely toothed,,acute,obtuse,cordate,rounded,,"Yes, No",Showy / Colorful,"green, purple",raceme,radial,5,berry,red,glabrous - matte,hairy,3-veined or palmate,red,orange,none of these features,hairy,,,,
"Forest, Disturbed area",broadleaf shrub,Robinia hispida,bristly locust,rose-acacia,Fabaceae,Canada,"Along roadsides, thickets, open forest, edges and abandoned lots/fields. ",Coming soon!,"June, July",,"Shrub with pinnate leaves, bristly or hairy stems, and showy purple, pink, or white flowers.",Robinia viscosa has sticky stems. ,Introduced - naturalized,alternate,pinnately compound,"Upright, Sprawling or arching","no thorns, prickles only, stipular spines, sharp thorns and prickles",,,"7-11, 11-17",ovate,entire,,,,,,No,"Yes, No",Showy / Colorful,"pink, purple",raceme,bilateral,5,pod,brown,glabrous - matte,glabrous - matte,pinnate,yellow,yellow-green,none of these features,hairy,prickly,Yes,,
"Prairie, Forest, Disturbed area, Wet area",broadleaf shrub,Rosa spp.,rose,,Rosaceae,Various,"There are 13 species reported in WI, 6 of which are native to the state. Habitat depends on species.  Prairies, plains and open areas, forest edges, field edges, roadsides, dunes, upland woods, rocky banks, and wetlands.","Shrubs or woody vines, usually with thorns along stems.  Often difficult to identify to species without technical characteristics of the flowers, although features of the prickles and habitat are also useful. Upright or sprawling with arching stems.  Leaves alternate, pinnately compound with 3-11 toothed leaflets.  Stipules present and sometimes large. Flowers have rounded hypanthium below and long usually pointy green sepals. Petals are large and white, to yellow, pink, or red, in multiples of 5 or too numerous to count.  Stamens and pistils numerous.  Fruit usually made up of the ripened hypanthium that is colored pink, orange, or red containing the hard seeds (achenes) inside.  The calyx usually persists around the tip of the fruit (a rose ""hip"").","April, May, June, July, August",Ornamentals. Food for wildlife.,"Thorny shrubs with alternate, pinnately compound, toothed leaves and showy flowers.",,,alternate,pinnately compound,"Upright, Sprawling or arching","smooth sharp thorns, no thorns, sharp thorns and prickles, prickles only ",,,,"ovate, lanceolate",finely toothed,,,,,,No,"Yes, No",Showy / Colorful,"pink, red, white",unavailable,radial,"5, 10, >10",pome,"red, orange","glabrous - matte, hairy",whitish/waxy (glaucous),pinnate,unavailable,,unavailable,unavailable,,"Yes, No",,
"Forest, Prairie, Disturbed area, Wet area",broadleaf shrub,Rubus allegheniensis,common blackberry,Allegheny blackberry,Rosaceae,WI,"Found in many different habitats, from forests to fields to marshy areas.","Woody shrub with erect and often arching branches. Branches are up to 6' in length and are hairy and/or covered in straight or curved prickles. Leaves are alternate and palmately compound with 3 to 5 leaflets. Leaflets are ovate with coarsely and doubly toothed margins and pubescent underneath. Stipules are often present. Inflorescence is a raceme of up to 25 white, 5 petaled flowers. Fruits are berries consisting of many drupelets, ripening from green to red to black throughout the summer. ","May, June",Good plant for pollinators. Fruit is eaten by a variety of wildlife and also enjoyed by humans. Provides habitat for many ground-nesting birds and mammals. ,"Most common tall blackberry shrub. Stems with bristles, petioles with gland-tipped hairs.",Other Rubus spp. Rubus pensilvanicus does not have gland-tipped hairs on petioles. ,Native,alternate,palmately compound,"Upright, Sprawling or arching","prickles only, no thorns",,,3-5,"elliptic, ovate, lobed",finely toothed,,,,,,No,"Yes, No",Showy / Colorful,white or cream,raceme,radial,5,berry,black,"glabrous - matte, hairy",hairy,"3-veined or palmate, pinnate",red,,none of these features,hairy,prickly,Yes,,
"Bog, Wet area",broadleaf shrub,Rubus arcticus,arctic raspberry,"arctic blackberry, dwarf raspberry",Rosaceae,WI,Cold bogs and wet meadows. Known only from far northern WI.,"Colony-forming shrub up to 6"" tall. Branches are woody at the base, annual, and upright or spreading; there are not spines or bristles, but stems can be sparsely hairy. Leaves are alternate, trifoliate, with elliptic to obovate leaflets. Margins are coarsely or doubly toothed. Petiole is usually glabrous, along with leaf surfaces. Stipules occur at the nodes and are 1/4"" long. Flowers are solitary and have 5 to 8 narrow, pink/purple petals. There are an equal number of triangular sepals. Fruit is a cluster of drupelets forming a berry, and is ripe when they are a deep red-purple. ","June, July",Fruit is attractive to wildlife and can also be eaten by humans. ,Often found in colonies. Leaves are trifoliate with coarsely toothed margins; flowers are pink-purple with 5 to 8 petals.,"The wild strawberry species Fragaria virginiana has hairy leaves and Fragaria vesca has more sharply toothed. Rubus pubescens is also a look-alike, but has white flowers and leaves that are hairy on the underside.",Native,alternate,palmately compound,"Mat-like or creeping, Upright",no thorns,,,3-5,"elliptic, obovate",coarsely toothed,doubly toothed,,,,,No,"Yes, No",Showy / Colorful,"pink, purple",solitary,radial,"5, 6, 7, 8",berry,red,"glabrous - matte, hairy",glabrous - matte,"3-veined or palmate, pinnate",red,,none of these features,hairy,hairless,,,
"Forest, Prairie, Disturbed area",broadleaf shrub,Rubus canadensis,Canadian highbush blackberry,smooth highbush blackberry,Rosaceae,WI,Primarily in the southern half of WI. Found in forests and disturbed sites.,"Blackberry shrub with arching branches up to 2 m tall that are unarmed or with prickles. Leaves are alternate and palmately compound with up to 5 leaflets. Leaflets are glabrous, elliptic to ovate, acuminate apex; margins are finely, coarsely, or doubly toothed. Inflorescence is a raceme with  many white, 5-petaled flowers. Fruit develops into a black berry. ","June, July, August","Fruit, stems, and leaves are an important food source for mammals. Fruit is also eaten by humans. ",Blackberry shrub with glabrous or prickly stems. Leaves are smooth.,"Rubus setosus, Rubus allegheniensis, and Rubus pensilvanicus have hairy stems and leaves. ",Native,alternate,palmately compound,"Upright, Sprawling or arching","prickles only, no thorns",,,3-5,"lanceolate, elliptic, ovate",finely toothed,"doubly toothed, coarsely toothed",,,,,No,"Yes, No",Showy / Colorful,white or cream,raceme,radial,5,berry,black,"glabrous - matte, glabrous - glossy","glabrous - matte, hairy","3-veined or palmate, pinnate",unavailable,,"absent - leaf sessile, none of these features",hairless,prickly,Yes,,
"Wet area, Forest, Prairie",broadleaf shrub,Rubus flagellaris,common dewberry,"northern dewberry, whiplash dewberry",Rosaceae,WI,Found in both wet habitats and grasslands.,"Stems are trailing, less than 0.5 m tall, up to 4 m long; tips often re-root; has hooked prickles throughout. Leaves are palmately compound with 3-5 leaflets. Leaflets are ovate to obovate, normally glabrous, coarsely or doubly serrate, with acute to acuminate apex. Petioles are finely hairy and prickly. Inflorescence contains up to 7 flowers, each with 5, white petals. Fruit is a round, red berry consisting of large drupelets. ","May, June","Stem and fruit is edible. Can be used for pies and jam, as well as tea. It also has medicinal uses and can be used as a dye.","Low shrub (<0.5 m tall), dewberries, prickles along stem that are hooked at the tip.","Rubus canadensis, Rubus setosus, Rubus allegheniensis, and Rubus pensilvanicus are taller than 0.5 m. Rubus hispidus has stems with hairs and leathery leaves. ",Native,alternate,palmately compound,Sprawling or arching,"prickles only, no thorns",,,3-5,"ovate, obovate",doubly toothed,,,,,,No,"Yes, No",Showy / Colorful,white or cream,"solitary, corymb",radial,5,berry,red,glabrous - matte,"glabrous - matte, hairy","3-veined or palmate, pinnate",orange,"yellow, red",none of these features,prickly,,Yes,,
"Wet area, Forest",broadleaf shrub,Rubus hispidus,bristly dewberry,swamp dewberry,Rosaceae,WI,"Found in wet, shady areas in swamps and forests.","Stems are trailing, up to 8' long, and have bristes and/or spines. Leaves are alternate, palmately compound with 3 (sometimes 5) leaflets. Leaflets are up to 2.5"" long, ovate to obovate in shape, with a glossy upper surface and rounded teeth at the margins. Stiplules are linear and persistent. Flowers are either solitary or in cymes of 3-6; 5-petaled, white, and 5 green sepals. Fruit is a berry that ripens to red-purple. ","June, July, August",Fruit is edible for both humans and wildlife. ,"Low dewberry bush (up to 0.5 m tall) that has coarse hairs on stems and alternate, leathery leaves.","Rubus canadensis, Rubus setosus, Rubus allegheniensis, and Rubus pensilvanicus are taller than 0.5 m. Rubus flagellaris has stems with prickles and thinner leaves.",Native,alternate,palmately compound,"Sprawling or arching, Upright","prickles only, no thorns",,,3-5,"ovate, obovate",coarsely toothed,,,,,,No,"Yes, No",Showy / Colorful,white or cream,cyme,radial,5,berry,"red, purple",glabrous - glossy,glabrous - matte,"3-veined or palmate, pinnate",red,,none of these features,hairy,prickly,Yes,,
"Disturbed area, Wet area",broadleaf shrub,Rubus idaeus,American red raspberry,"red raspberry, wild red raspberry",Rosaceae,WI,Found throughout WI in wet habitats and disturbed areas.,"Shrub with upright or spreading stems, up to 1.5 m long. First year stems are hairy and prickly, while second year stems are smooth. Leaves are palmately compound with 3-5 leaflets. Leaflets are ovate to lanceolate, acute tip and rounded or cordate base; upper surfaces are normally glabrous but can be sparsely hairy, leaf underside is gray and hairy, Flowers are white, 5-petaled, and solitary. Fruit is a berry that is red when ripe and easily separates from receptacle.","May, June, July","Wild raspberry. Fruit, roots, and stems are edible and enjoyed by both wildlife and humans. ",Raspberry bush with upright stems and red berries.,Rubus occidentalis has arching stems and black fruit.,Native,alternate,palmately compound,"Sprawling or arching, Upright","prickles only, no thorns",,,3-5,"ovate, lanceolate",finely toothed,"doubly toothed, pointy lobes",,,,,No,"Yes, No",Showy / Colorful,white or cream,"cluster, raceme",radial,5,berry,red,"glabrous - matte, hairy",hairy,"3-veined or palmate, pinnate",orange,red,none of these features,unavailable,,Yes,,
"Forest, Prairie",broadleaf shrub,Rubus occidentalis,black raspberry,black-cap,Rosaceae,WI,Found in mesic and dry forest and fields.,"Erect, occasionally arching stems. First year stems are glaucous, then glabrous in their second year, with straight or hooked spines. Leaves are palmately compound with 3, sometimes 5, leaflets. Rarely leaves are simple. Leaflets are ovate with rounded or cordate bases and acute tip; margins are finely serrate; prickles are often present on undersides of leaves, also grey in color. Flowers are found in groups of up to 7, each with 5, white petals. Fruit is berry consisting of many drupelets, black when ripe. ","May, June","Fruit is edible for both humans and wildlife. Can be used in jams, pies, and the leaves can be used to make tea. Medicinal uses include treating coughs and toothaches.","Raspberry bush with arching stems, prickles, and berries that are black.","Rubus idaeus has upright stems, bristles, and red fruit.",Native,alternate,palmately compound,"Sprawling or arching, Upright","prickles only, no thorns",,,3-5,ovate,coarsely toothed,doubly toothed,,,,,No,"Yes, No",Showy / Colorful,white or cream,"cluster, umbel",radial,5,berry,black,"glabrous - matte, hairy","hairy, velvety","3-veined or palmate, pinnate",orange,yellow,none of these features,unavailable,,Ye,,
Forest,broadleaf shrub,Rubus parviflorus,thimbleberry,western thimbleberry,Rosaceae,WI,Found in forests and thickets in the northern counties of Wisconsin.,Coming soon!,"May, June, July",Edible fruit for animals and humans.,"Thimbleberry. Spineless stems, bark sheds, white flowers and orange to red fruit.",Differs from all other Rubus spp. (besides Rubus odoratus) because Rubus parviflorus has simple leaves.,Native,alternate,simple,Upright,no thorns,lobed,,,,finely toothed,doubly toothed,acute,,cordate,,,"Yes, No",Showy / Colorful,white or cream,"panicle, cluster",radial,5,"berry, drupe","red, orange","glabrous - matte, hairy","glabrous - matte, hairy",3-veined or palmate,yellow-green,yellow,none of these features,hairy,hairless,Yes,,
"Disturbed area, Prairie, Forest, Wet area",broadleaf shrub,Rubus pensilvanicus,Pennsylvania blackberry,yankee blackberry,Rosaceae,WI,"Disturbed sites, forests, and wet areas.","Erect or arching stems, armed with spines, often hairy. Leaves are palmately compound with 3-5 leaflets. Leaflets are ovate, elliptic, or obovate, pubescent underneath; margins are coarsely or doubly toothed and apex is acuminate. Inflorescence is a raceme of up to 16 white flowers. Fruit is a berry that ripens to black.  ","April, May, June",Fruit is edible.,"Tall blackberry shrub with bristled stems, gland-tipped hairs, prickles, and glabrous petioles.",Rubus allegheniensis has hairs on petioles and pedicels.,Native,alternate,palmately compound,Upright,sharp thorns and prickles,,,3-5,"ovate, elliptic, obovate",coarsely toothed,doubly toothed,,,,,No,"Yes, No",Showy / Colorful,white or cream,raceme,radial,5,berry,black,"glabrous - matte, hairy",hairy,"3-veined or palmate, pinnate",unavailable,,none of these features,unavailable,,Yes,,
