,,,,,,,,,,,,,,,,,DEPENDS ON LEAF_TYPE = ANYTHING BUT SIMPLE,DEPENDS ON LEAF_TYPE = ANYTHING BUT SIMPLE,DEPENDS ON OPPOSITE > PINNATELY COMPOUND,,,"DEPENDENT ON OPPOSITE, SIMPLE, LOBED",DEPENDENT ON MAPLE-SINUS-SHAPE > V-SHAPED,,,,,,,,DEPENDANT ON flower_type = showy,,,,,,
"broadleaf tree, broadleaf shrub",Sorbus decora,showy mountain-ash,northern mountain-ash,Rosaceae,WI,Reaches its southwestern range limit in Wisconsin and is found mostly in the northern part of the state. Prefers cool sites with rich soil and full sun.,"A shrub or small tree with alternate, pinnately compound leaves, toothed margins, and reddish, sticky buds.  The underside of the leaf is hairless. The small 1/8-1/4"" white flowers are borne on dense somewhat flat clusters (corymbs) and the fruits are small 1/4"" red pomes. ","By wildlife: Many birds eat the fruits, and moose and deer browse the foliage.
By humans: Used as an ornamental.","Small tree. Margins of alternate, compound leaves, coarsely toothed lacking hairs beneath.  Flat-topped clusters of bright red berries.","American mountain ash (Sorbus decora) has lateral leaflets that are more than 3 times as long as wide, and hairy beneath
European mountain ash (Sorbus aucuparia) is a horticultural plant that rarely escapes, with buds that are whitish with dense hairs.",Native,,broadleaf,alternate,pinnately compound,,11-17,"elliptic, lanceolate",,"coarsely toothed, finely toothed",pinnate,,,round,,"dull, shiny",dull,no,no thorns,showy / petals present,white,radial,pome,"red, orange","smooth, lenticellate, scaly","yellow, orange, red",grey-brown
"broadleaf tree, broadleaf shrub",Sorbus aucuparia,European mountain-ash,"Eurasian mountain-ash, rowan",Rosaceae,Europe,"This species is planted as an ornamental in southern and eastern WI, and sometimes esapes.  Seedlings may be seen, but rarely reach maturity.","A small ornamental tree (20-40' tall) with with a narrow, upright-oval crown.  Leaves are alternate, pinnately compound leaves with 9-15 leaflets having toothed margins. The buds are hairy.  The small white flowers are clustered onto dense   flat-topped inflorescences (corymbs) and the fruits are red pomes.
It is a small, deciduous tree that grows to 20-40’ tall with a narrow, upright-oval crown, usually rounding and opening with age. Compound, odd-pinnate, flat medium green leaves have 9-15 serrate, oblong-lanceolate leaflets (each leaflet to 2.5” long). Leaves turn yellow to reddish-purple in fall. Small, white, 5-petaled flowers (1/3” across) bloom in flattened corymbs in May. Flowers give way to pendant clusters of orange-red berry-like drupes in late summer. Cultivars are available in commerce featuring pink, yellow and bright red fruits. Mountain ashes have ash-like leaves, but are members of the rose family, and are not related to true ashes (Fraxinus), which are in the olive family.",Ornamental,"Small ornamental tree with pinnate leaves, coarsely toothed leaflets, and flat-topped bunches of bright orange fruits.","American mountain ash (Sorbus americana) has glabrous, sticky buds that are reddish in color.",Introduced and escaped.,,broadleaf,alternate,pinnately compound,,"7-11, 11-17","elliptic, lanceolate",,"coarsely toothed, finely toothed",pinnate,,,round,,"dull, shiny",hairy,no,no thorns,showy / petals present,white,radial,pome,"red, orange","smooth, lenticellate",yellow,grey-brown
broadleaf tree,Sorbus americana,American mountain-ash,,Rosaceae,WI,"Uncommon in northern WI, where it reaches its southwest range limit. Likes rich, well-drained soil in cool climates with lots of sun. Largest specimens are on north shore of Lake Superior.","This small to medium tree has alternate, pinnately compound leaves with toothed margins.  The leaves are 6 to 10"" (15 - 25 cm) long, with a slender, grooved, dark green or red petiole.The lateral leaflets averaging more than 3 times as long as wide. The leaf underside has hairs.  The buds are dark reddish and sticky.  The many small 1/8"" flowers have 5 white petals, and are crowded onto a dense, somewhat flat-topped cyme. The fruits are bright red 1/4"" pomes (similar to a tiny apple) on the same distinctive cymes, and stay on the tree all winter.","By wildlife: Many birds eat the fruits, and moose and deer browse the foliage.
By humans: Used as an ornamental.","Small tree. Margins of alternate, compound leaves, coarsely toothed with hairs beneath.  Flat-topped clusters of bright red berries.","Showy mountain ash (Sorbus decora) has lateral leaflets that are less than 3 times as long as wide, and glabrous (lacking hairs beneath).
European mountain ash (Sorbus aucuparia) is a horticultural plant that rarely escapes, with buds that are whitish with dense hairs.
",Native,,broadleaf,alternate,pinnately compound,,11-17,"lanceolate, elliptic",,coarsely toothed,pinnate,,,round,,"dull, shiny",hairy,no,no thorns,showy / petals present,white,radial,pome,"red, orange","smooth, scaly, lenticellate",yellow,grey-brown
broadleaf tree,Ulmus pumila,Siberian elm,,Ulmaceae,Asia,Introduced species occasionally planted as a street tree and escaped. Found on disturbed sites and waste places in S half of WI.,"A somewhat scraggly planted tree, with small alternate, simple, toothed leaves less than 3"" long, elliptic to ovate-lanceolate.  Leaf base not strongly asymmetrical. Bark gray to brown and fissured with interlocking ridges.  The fruit is a round, notched samara, about 1/2"" in diameter.","By humans:  Occasionally planted as a street tree, but with few redeeming qualities.","An scraggly elm with small leaves, that are singly toothed and lack asymmetrical leaf bases.","All native Ulmus have bigger leaves, with doubly toothed margins and asymmetrical leaf bases.",Introduced,,broadleaf,alternate,simple,"ovate, lanceolate, elliptic",,,,doubly toothed,rectipinnate,,,round,no,rough,dull,no,no thorns,inconspicuous / petals absent,,,single samara,"green, brown","fissured, ridged",yellow-green,grey-brown
broadleaf tree,Ulmus americana,American elm,white elm,Ulmaceae,WI,"Found throughout WI, especially on floodplains and wet soils. Small trees can be found along fencerows, fields, roadsides and waste places. Previously planted as street tree before spread of Dutch Elm Disease.","Becomes a large tree often with the trunk splitting into several large, arching branches that lead to a spreading, vase-like crown.  Dutch Elm disease often kills the tree before it reaches large size.  The leaves are alternate, simple, 2 3/4 - 7"" long, with an asymmetrical base and doubly toothed margin, the teeth curved.  The secondary veins extend straight to the tips of the teeth, and the surface of the leaf is rough.  The fruit is an oval samara (1/2 - 3/4"" long) with a notched tip and a central seed (1/4-1/3"" in diameter. The thin papery wings have hairs along the edges.  The bark is greyish brown, thick and furrowed, and distinctive in having alternating red and white layers (can be seen by breaking a piece of bark in half).  Elms killed by Dutch elm disease can easily be identified because the dead branches all curl upward and inward towards the center of the tree.","By humans:  American elm was once widely planted as a street tree, however most trees were killed by Dutch Elm disease.  The wood of elm has interlocking fibers  making it very hard to split.  The tough fibers in the inner bark was once used to make whips and rope.","Rough, doubly-toothed leaves with mostly unbranching secondary veins and asymmetrical bases.  Bark with red and white layers.","Red elm (U. rubra) is similar, but the leaves are even more sandpapery than American elm, and the secondary veins frequently branch as they approach the leaf margin.  The samaras of red elm are hairless.
Rock elm (U. thomasii) also has alternating white and red bands in the bark, but has smooth leaves and corky ridges on the twigs that American elm lacks.",Native,,broadleaf,alternate,simple,"ovate, elliptic, obovate",,,,doubly toothed,rectipinnate,,,round,yes,rough,"dull, hairy",no,no thorns,inconspicuous / petals absent,,,single samara,"green, brown, yellow","ridged, fissured","yellow-green, yellow",grey-brown
broadleaf tree,Ulmus rubra,slippery elm,red elm,Ulmaceae,WI,"Found in S WI on moist soil; floodplains, streambanks, wooded bottom lands","Tree 60'-110' tall with open crowns, and alternate, simple leaves with doubly-toothed margin and asymmetrical base.  Leaves 3-7"" long, very sandpapery in texture,  obovate to elliptic, with secondary veins that frequently fork before they reach the margin. The bark is grey brown with irregular fissures, and is solid reddish brown throughout (break a piece to see), unlike the white and red layered bark of American elm.  Fruits a roundish samara with broad wings and hairless edges.
","By humans:  The mucus of the inner bark is used to make an anti-inflammatory pain reliever for mucus membranes.  The wood is of little commercial value due to the interlocking fibers, though it is durable and strong and was used in the past for wagon wheels, fiber ropes, and fenceposts. ","Sandpapery, doubly-toothed leaves with asymmetrical bases and secondary veins that frequently branch near the margin.  Bark is solidly reddish brown, not with white layers as in American and Rock elm.  Samaras are hairless.","American elm (U. americana) is similar, but the leaf veins rarely branch as they approach the leaf margin.  The samaras of American elm have hairs.",Native,,broadleaf,alternate,simple,"ovate, elliptic, obovate",,,,doubly toothed,rectipinnate,,,round,yes,rough,"dull, hairy, rough",no,no thorns,inconspicuous / petals absent,,,single samara,"green, brown","fissured, ridged",yellow-green,grey-brown
broadleaf tree,Ulmus thomasii,rock elm,,Ulmaceae,WI,"moist to dry; slopes, outcrops, woods, floodplains, streambanks in rocky, limy or rich soil","A small to medium sized tree with alternate, simple leaves having a doubly-toothed margin. The leaf base rounded, or slightly asymmetrical but not strongly so.  The leaves are 2 3/4-7"" long and smooth (not rough like other elms).  The tree normally has a single trunk and drooping lower branches, with corky wing-like ridges on twigs and small branches.  The fruit is an elliptic samara, 1/2-3/4"" long, with hairs.",Little commercial value for humans. ,"Alternate, simple, doubly-toothed leaves with corky ridges on twigs.",Red elm (U. rubra) and American elm (U. americana) have lack corky ridges on the twigs and have very asymmetrical leaf bases.  Siberian elm has small leaves and also lacks corky ridges.,Native,,broadleaf,alternate,simple,ovate,,,,doubly toothed,rectipinnate,,,round,"yes, no",dull,dull,no,no thorns,inconspicuous / petals absent,,,single samara,"green, brown","corky, fissured",yellow-green,grey-brown
broadleaf tree,Ailanthus altissima,tree-of-heaven,,Simaroubaceae,China,"Planted as an ornamental in S WI, but has become invasive. Grows in a wide variety of habitats: forest edges and gaps, grassy fields, roadsides, backyards, local parks, agricultural fields, and reclaimed surface-mined lands. ","Fast-growing tree with large alternate, pinnately compound leaves having 13 to 40 or more leaflets.  Often the rachis of the leaf is reddish. The leaflets are 3 - 5"" long and 1 - 2"" wide, and distinctive in that they have a smooth margin for most of their length except for a few large glandular teeth near the base.  The unremarkable greenish flowers are small, with 5 petals, borne in large branched clusters at the ends of the branches.  The fruit is a 1 - 1 1/2"" oblong, twisted samara. The samaras are greenish with pink or red tints, and may dry out and persist on the tree into winter.","By humans:  Once planted as a fast-growing shade tree and ornamental, tree-of-heaven has escaped cultivation and become invasive.",Very long pinnately compound leaves with many leaflets having a few large teeth near their base. Clusters of twisted samaras.,"Sumacs (Rhus spp.) have superficially similar leaves, but they are toothed for their entire length, not entire with just a few large teeth near the base.  Also sumacs have small, round red (sometimes white, sometimes fuzzy) berries.",Invasive exotic,,broadleaf,alternate,pinnately compound,,"7-11, 11-17, >17",lanceolate,,"coarsely toothed, entire",pinnate,,,round,,"dull, shiny","dull, shiny",no,no thorns,showy / petals present,"green, white",radial,single samara,"green, brown","fissured, scaly",yellow,grey-brown
"broadleaf tree, broadleaf shrub",Ptelea trifoliata,common hop-tree,"stinking ash, wafer ash, Eastern hop-tree, Hop tree",Rutaceae,WI,"Uncommon shrub of alluvial thickets, rocky slopes and gravelly places. In WI found only in the SE counties.","Small tree with a rounded crown and alternate, trifoliate leaves.  Leaf petiole up to 2"" long, but leaflets nearly sessile, the terminal leaflet somewhat obovate, up to 2 1/2"" long, the lateral leaflets ovate and slightly asymmetrical about the midvein. Bark, crushed foliage, and twigs have a somewhat musky, citrusy odor when crushed.  The trunks are crooked and thin, with ascending, interwoven branches.  Flowers small, greenish white, in clusters among the leaves, appearing in April-May. Fruit a distinctive, waferlike rounded samara, nearly 1"" long by 3/4"" wide. 

This widespread species includes many varieties with leaflets of differing sizes and shapes. The common name refers to a reported use in earlier days of the bitter fruit as a substitute for hops in brewing beer. The bitter bark of the root, like other aromatic barks, has been used for home remedies. The northernmost New World representative of the Rue (Citrus) family.","By wildlife:  Provides food and shelter for birds and mammals. Flower nectar attracts butterflies. Host for larvae of Eastern Tiger Swallowtail (Papilio glaucus)and Giant Swallowtail (Papilio cresphontes) butterflies. 
By humans: Ornamental.  The fruits have been used in beer as a substitute for hops, hence the name hop-tree. ",Shrub with aromatic trifoliate leaves and samara fruit.,"Bladdernut (Staphylea trifolia):  Bladdernut fruits are a 3-parted inflated sac, not a samara, and has leaflets that are finely serrate, not entire.  Bladdernut is not aromatic when crushed.",Native,,broadleaf,alternate,trifoliate,,3-5,,,entire,pinnate,,,round,,"dull, shiny","dull, shiny",no,no thorns,showy / petals present,"white, green, brown ","radial, bilateral",single samara,"green, brown","corky, smooth, scaly",yellow,grey-brown
broadleaf tree,Fraxinus americana,white ash,,Oleaceae,WI,Found in upland forests.,"A large tree up to 80' tall.  Leaves opposite, pinnately compound, 8 - 12"" long, with 7-9 leaflets that are ovate to lanceolate.  The leaflets are clearly stalked, on 1/4 - 1/2"" petioles.  The leaves and petioles are essentially hairless, green above and slightly paler below.  Species is dioecious, the inconspicuous light green to purplish flower clusters appear before leaves flush out in spring. Fruit is a tear-drop shaped samara, the seed at the top of the wing is oval and elongate, at least 6 times longer than wide.  The stout twigs are gray to olive-green and hairless, with crescent shaped leaf scars that partially encircle the bud.  Terminal bud, as in other ashes, is large, brown, like a chocolate chip, with leathery scales and flanked by two lateral buds.
Bark: Ashy gray to brown in color, with interlacing corky ridges forming obvious diamonds; older trees may be scaly.","By wildlife:  Seeds are important source of food for many birds, and the leaves and bark are browsed by beaver, deer, and rabbit.  Woodpeckers and other cavity nesters rely on older ash trees for nesting.
By humans:  Economically important for its strong, hard wood, that resists breakage on impact.  #1 tree used for the manufacture of baseball bats. Also used for tool handles, furniture, canoe paddles, boats, doors, and cabinets.","Leaflets on petioles nearly 1/2"" long, whitish beneath. Mostly hairless.","Green ash has leaves that are on very short petioles (1/4"" or less) and there are hairs on the leaves and petiole.  Green ash seeds are more oval, less linear than the seed of white ash.  ",Native,,broadleaf,opposite,pinnately compound,,7-11,lanceolate,"> 3/8""",finely toothed,pinnate,,,round,,"dull, shiny",dull,no,no thorns,inconspicuous / petals absent,,,single samara,"green, brown","fissured, ridged, blocky","red, orange, burgundy, salmon",grey-brown
broadleaf tree,Fraxinus nigra,black ash,,Oleaceae,WI,Found on saturated soils and swampy areas in S WI.,"A medium to large tree on wet or saturated soils with opposite, pinnately compound leaves with 7 - 13 unstalked (sessile) leaflets. Leaflets finely toothed.  A reddish tuft of hairs is present between the bases of adjacent leaflets.  Bark greyish-brown with shallow fissures and soft, corky ridges (feel them!).  The fruit is a papery oblong samara with a flattened seed near its center.","Because this tree often occurs in saturated soil, it is difficult to harvest and as such is not commercially important.","Trees in wet places with opposite, pinnate leaves with sessile leaflets and corky bark.",,Native,,broadleaf,opposite,pinnately compound,,"7-11, 11-17",lanceolate,none,finely toothed,pinnate,,,round,,dull,"dull, hairy",no,no thorns,inconspicuous / petals absent,,,single samara,"green, brown","corky, fissured","yellow-green, yellow",grey-brown
broadleaf tree,Fraxinus quadrangulata,blue ash,,Oleaceae,WI,Scattered distribution only in Waukesha County.,"A very uncommon tree, to 80' tall, with opposite, pinnately compound leaves with 5-11 leaflets sometimes with hairs along the veins on the underside.  The twigs are distinctly square twigs, sometimes with winged or corky ridges on the four angles.    The grey bark has flat, scaly plates.  The fruit is an oblong samara with a flat seed in near the center, and a notched or rounded tip.  ",Wildlife eats the seeds.  The inner bark is a source of blue dye.,Opposite compound leaves on 4-angled square twigs.  ,Blue ash differs from all other ashes by having 4-angled twigs.,Threatened,,broadleaf,opposite,pinnately compound,,7-11,"lanceolate, ovate","< 1/4""",finely toothed,pinnate,,,round,,dull,dull,no,no thorns,inconspicuous / petals absent,,,single samara,"green, brown",fissured,"yellow, yellow-green",grey-brown
broadleaf tree,Fraxinus pennsylvanica,green ash,red ash,Oleaceae,WI,Found in primarily in lowland forests. Also commonly used as a street tree. Populations currently at risk due to emerald ash borer.,"A medium sized tree to 70' tall.  Leaves opposite, pinnately compound, 6 - 9"" long, leaflets 5-7, ovate to lanceolate, on very short petioles (usually < 1/4"").  The leaves are green above often with some hairs on the petiole and leaf underside.  Fruit a dry, flattened samara, tear-drop shaped with a slender, thin seed cavity at the top.  Twigs gray to green-brown and either glabrous or pubescent, depending on variety, with velvety chocolate-brown buds, the terminal bud resembling a chocolate chip; leaf scars are semicircular to flat across the top, with lateral buds sitting on top of leaf scar (not down in crescent as with white ash).  Bark light grey to light brown in color, with narrow interlacing ridges forming a woven diamond pattern.  ","Green ash is one of the most commonly planted street trees in the eastern U.S., however emerald ash borer has already killed millions of trees and threatens many more.  Ash has strong, light wood an is used in the manufacture of baseball bats and electric guitars.  ","Opposite, pinnately compound leaves with 5 leaflets on very short petioles.","White ash has the leaflets on longer petioles (up to 1/2"") and the leaves are whitish beneath and lack hairs.",Native,,broadleaf,opposite,pinnately compound,,5-7,"lanceolate, ovate","< 1/4""",finely toothed,pinnate,,,round,,"dull, hairy","dull, hairy",no,no thorns,inconspicuous / petals absent,,,single samara,"green, brown",fissured,yellow,grey-brown
